timestamp,volume,high,close,low,open
198.7400,725435,198.1800,2019-04-18,194.3300,199.9100
198.7900,780825,204.7000,2019-04-17,197.0000,205.5688
203.2600,1016085,203.7400,2019-04-16,201.2400,208.1400
202.1600,715830,199.2800,2019-04-15,195.8800,202.6900
200.5000,890444,202.6000,2019-04-12,199.9500,205.8400
200.3600,695935,201.2100,2019-04-11,199.6600,203.5400
199.8800,1654693,194.9700,2019-04-10,194.8200,204.4200
194.8200,757945,196.4700,2019-04-09,194.5200,199.6300
197.5000,1003549,195.5300,2019-04-08,191.2100,197.6300
196.5200,1007050,199.9800,2019-04-05,193.4000,199.9998
198.0000,1704288,207.0000,2019-04-04,192.8500,208.0925
207.2100,1363888,208.5000,2019-04-03,203.2300,209.6900
206.8400,1141808,206.0000,2019-04-02,202.6813,207.4800
206.1300,2139692,201.5600,2019-04-01,197.0400,206.2389
197.9500,2297992,189.1100,2019-03-29,188.4000,199.3700
186.5100,2078450,180.6000,2019-03-28,180.1000,189.9000
180.3800,2328197,187.7100,2019-03-27,178.2995,189.6399
186.9400,3159042,201.5300,2019-03-26,184.2800,202.5000
197.0400,1680228,201.5000,2019-03-25,196.2700,204.4500
202.9100,1497816,212.6500,2019-03-22,201.2273,214.6985
213.5700,1125794,204.4700,2019-03-21,204.3966,214.4800
205.9600,840656,205.4500,2019-03-20,201.2112,208.1900
205.6700,748002,204.3900,2019-03-19,201.7501,207.3500
203.7500,1652767,208.0000,2019-03-18,200.8600,209.7400
207.0000,1166781,208.5700,2019-03-15,206.4600,211.8707
208.2300,977815,205.2000,2019-03-14,202.7300,209.8600
205.1900,1216565,208.5000,2019-03-13,202.9500,209.2300
207.8000,1266472,205.3800,2019-03-12,201.5900,208.5815
204.3800,2327306,194.8700,2019-03-11,194.3500,206.3600
194.3500,1682239,185.1300,2019-03-08,180.5009,194.7600
188.8000,1388657,185.8700,2019-03-07,184.7368,191.8900
186.3500,1311632,190.4000,2019-03-06,184.2050,190.5000
191.2300,993073,187.9500,2019-03-05,186.2410,192.1100
189.3800,2164673,196.8700,2019-03-04,182.6712,197.7100
195.1200,1574381,199.1600,2019-03-01,193.5100,201.4700
197.5400,1504149,194.0000,2019-02-28,192.5340,198.9500
195.0000,1236547,194.6700,2019-02-27,194.6700,199.6000
195.5000,1842605,195.0000,2019-02-26,191.6400,197.8200
197.6200,3195443,193.5800,2019-02-25,192.4700,202.3000
197.7300,7971429,175.0000,2019-02-22,173.5000,200.1500
150.4900,2295954,150.0900,2019-02-21,148.3600,153.2000
150.0900,4177774,156.7500,2019-02-20,145.5100,156.7900
161.7000,2153659,159.0000,2019-02-19,156.5200,165.7000
158.1200,1281602,155.0000,2019-02-15,153.1100,158.2700
153.4300,966942,149.9900,2019-02-14,149.9900,154.9350
151.3400,1062640,154.9000,2019-02-13,147.5700,156.5800
152.9800,844691,151.0000,2019-02-12,150.1600,153.5100
148.9000,830500,148.0100,2019-02-11,145.1600,150.0000
146.1800,859060,139.5000,2019-02-08,138.7800,146.9100
142.0400,1347403,145.4000,2019-02-07,138.5820,145.4000
147.5000,1740173,155.0000,2019-02-06,146.1800,155.9699
155.1600,1220584,153.1400,2019-02-05,152.9900,157.5000
151.6700,1593878,146.0000,2019-02-04,145.6700,155.1500
145.2600,756423,142.4700,2019-02-01,142.1593,146.0000
142.6800,1021867,140.0500,2019-01-31,140.0500,145.7800
140.0500,817417,137.0000,2019-01-30,135.3953,141.7900
134.5600,547935,135.7100,2019-01-29,132.9651,136.9800
